pledged,fx_rate,backers_count,launched_at,deadline,goal
30409,1,240,1668013203,1670605203,10000
48562,1,419,1667843912,1670435912,40000
74871,1.27946283,595,1667733793,1670325793,65000
8871,1,36,1667656438,1669388038,8500
42070,1,284,1667607651,1670203251,40000
1740,1.27946283,122,1373899670,1376491670,400
7181,1,104,1373564043,1376156043,6000
1776,1,29,1373563689,1374600489,1750
10500,1,124,1373538364,1376366340,10000
11155,1,95,1372982943,1375574943,11000
3007,1,25,1372407780,1374999780,3000
5707,1.27946283,124,1372328201,1374920201,4400
1318.15,1.27946283,61,1372232054,1374824054,500
335,1,7,1372116226,1373414400,300
3985,1,53,1371951026,1374321960,3500
8761.01,1,148,1371585969,1372888800,5000
1009,1.27946283,20,1371249389,1373713200,1000
2402,1,42,1623688173,1626280173,20000
62,1,4,1623535924,1628719924,27000
94,1.27946283,6,1623363094,1625955094,700
131,1,8,1623279195,1626475995,100000
82833.320000000000,0.6613551,50,1623212763,1625027163,162970
51,1.09285079,6,1623168174,1625760174,14900
293,1,6,1622513949,1627697949,750000
5,1.09285079,2,1622418187,1627225200,50000
88,1,4,1621965313,1623779713,24768
21,1.09285079,3,1621325873,1626509873,100000
2047,1,20,1621286588,1626470588,20000
501,1.09285079,2,1621158895,1626342895,50000
3445,1,35,1412173434,1414555140,3000
8204.450000000000,1,90,1412110190,1414727940,6000
3083.64,1,101,1412100659,1415955600,2500
6620.01,1,94,1412018766,1414382340,6350
1000,1,19,1412015520,1413311520,1000
2500,1,47,1411397108,1414213200,2500
10815,1,121,1411254913,1413846913,10000
17160,0.74106736,141,1411139594,1415031194,15000
21507.470000000000,1,155,1411072353,1414528353,20000
890.5,1,40,1411009809,1413601809,700
15210,1,190,1410920746,1413512746,10000
5235,1,55,1410786553,1413637753,5000
1,1,1,1622760517,1627944517,25
1,1,1,1618410647,1621866647,3700
26,1,4,1616890363,1622074363,10000
2,1,2,1609963633,1615147633,30
192,1.27946283,6,1608595994,1612137540,1800
3,1,2,1603415438,1608603038,155
1,1.09285079,1,1600682648,1602482400,3800
1,1,1,1599768026,1602360026,1600
7,1,4,1596570758,1601754758,35
151,1,5,1595791504,1598853600,5000
68,1,6,1591650779,1595911740,1000
1,1.27946283,1,1591442022,1596626022,3000
1071935,0.00678513,70,1680001303,1683903540,100000
2667,1,57,1679981814,1681709814,2000
164780,0.6613551,856,1679975617,1681794000,20000
2086,1.09285079,39,1679932951,1682006551,850
10487,1,110,1679928525,1682952525,500
30454,1,624,1679927839,1682951839,3000
2690,1.27946283,25,1679913572,1681426740,999
13756,0.74106736,299,1679769167,1682188367,365
28455,0.12780712,41,1679755576,1682347576,4500
20344,1.27946283,73,1679754764,1680964364,2750
8733.32,0.6613551,150,1679698802,1680908402,400
2674,1.09285079,68,1679677375,1683151200,1850
192697,1,691,1677695150,1682875550,10000
3344,1.09285079,71,1677677857,1680379200,1000
1300,1,28,1677675619,1680350419,1000
531.17,0.14655326,8,1677666677,1679558400,350
739,1,38,1677662117,1680250517,500
3041,1,38,1677602036,1680190436,3000
2386,1,68,1677601440,1679004000,1000
5059,1,69,1677600573,1680188973,2000
1083.29,0.74106736,30,1677593763,1679058963,800
11989,1,109,1677592777,1679317177,1000
759,1,27,1677586802,1679430600,500
131368,1,1097,1677585550,1679482750,10000
7451,0.74106736,35,1459544495,1462136495,30000
0,1,0,1459299277,1461891277,2500
6,1,2,1459175958,1461767958,5000
436,1,10,1458794445,1460522220,3000
0,1,0,1458789841,1462245841,7000
0,1.27946283,0,1458781337,1461373337,5000
1,0.74106736,1,1458672223,1461264223,10000
5,1,1,1458600883,1461192883,300
36,1,3,1458412805,1461004805,5500
101,1,2,1458327454,1460985960,7000
1,1,1,1458168122,1459377722,350
4144,1,76,1458054128,1461942128,25000
5177,1.27946283,90,1667548031,1668761231,5000
302,1,4,1667505237,1672466280,250
2581.1,1.09285079,48,1667479405,1670075005,2500
6923,1,25,1667396302,1671287902,6000
9197,1,152,1667335855,1672523455,4200
223748,1.27946283,1352,1667335825,1667854800,200000
6985,1,84,1667307623,1668819600,4000
2185,1,32,1667301555,1669355940,500
12416,1,106,1667232728,1671124328,10000
10913,1,105,1667221542,1669817142,10000
17605,1,148,1667218529,1668981600,12000
7873,1,142,1666996590,1669696200,2500
6145,1,67,1371153576,1373745576,6000
281,1.27946283,41,1370682369,1373274369,250
520,1,25,1370051995,1372643995,450
8300,1,109,1369789821,1372813821,8000
23711.050000000000,1,717,1369747961,1372339961,22000
70092.060000000000,1.27946283,1549,1369649177,1372586777,50000
16667,1,173,1369299221,1372910340,15000
8615,1,183,1368617309,1371209309,5000
1033,1.27946283,33,1368204740,1370173020,1000
32160.810000000000,1,803,1367505590,1369956600,30000
17565,1,172,1367236088,1368820740,17000
300,1.27946283,16,1366891857,1369483857,150
1950,0.74106736,16,1410238884,1415426484,1500
5050,1,32,1409876250,1412468250,5000
12303.01,1,168,1409844872,1412438340,12000
855,1,23,1409760290,1411574690,550
1512,1,14,1409358498,1412135940,1500
6042,1,100,1409348966,1411940966,3500
5275,1,132,1409247978,1411884000,5000
13272.710000000000,1,452,1409159444,1411772400,10000
12645,1,125,1409148007,1413036007,8000
10235,1,49,1408649644,1411241644,10000
3053,1.27946283,37,1408568957,1412456957,3000
6488,1,94,1408568324,1412042400,6000
1,1.27946283,1,1620727309,1625911309,10000
106,1.27946283,2,1620487163,1623079163,8000
2523,1,22,1620243223,1622846023,50000
3,1.09285079,2,1620156171,1625340171,10600
64,1,6,1620067363,1625251363,75000
143,1,4,1619976526,1622565747,15000
1,1.09285079,1,1619867851,1621682251,1780
5.29,0.74106736,2,1619803774,1624987774,68000
111.29,0.74106736,4,1619724363,1624908363,61800
101,1.09285079,2,1619567089,1624751089,14000
922,1.13944012,26,1618903236,1621495236,5000
1782,1.27946283,13,1618831445,1621423445,2000
871,1,26,1583931201,1585659201,5000
6818.8,0.05953775,8,1583793495,1585962000,55000
1,1.27946283,1,1583157650,1585746050,3500
313,1.27946283,19,1582833158,1585328400,3750
100,1.27946283,6,1577977017,1583161017,2500
1,1.27946283,1,1573836822,1575979200,1500
196,1.27946283,7,1570400324,1575154800,2000
1,1.27946283,1,1565720837,1568312837,5000
1,1.09285079,1,1557300773,1559892773,6000
0,1,0,1556721030,1561905030,5000
534,1,3,1556547112,1559139112,30000
1,1,1,1554839977,1560023977,1000
700,1,28,1677510456,1679968800,500
255,1.27946283,14,1677491897,1678643100,50
3200,1,57,1677346275,1679934675,1500
50970,1,614,1677250982,1679090400,12000
4327,1,173,1677230728,1678849200,1500
4497,1,125,1677162628,1678973428,500
503,1,18,1677093150,1678996800,300
2108,1,49,1677076244,1678590720,500
2734.29,0.74106736,96,1677000897,1679011200,500
5523,1,198,1676991648,1679626800,1800
1293,1,26,1676989592,1678410000,250
2801,1,73,1676985682,1679031960,500
1741,1,30,1457923342,1460515342,10000
1566,1,30,1457672324,1460260724,10000
1076,1.13944012,14,1457559057,1460925057,234000
0,1,0,1457460441,1460048841,1500
1012,1,6,1457456599,1462636999,2000
1,1.09285079,1,1457430691,1462611091,8000
17381,1,52,1457369225,1460562425,50000
0,1,0,1457341426,1459929826,100000
0,1,0,1457177655,1459766055,2500
0,1,0,1456792802,1459381202,4500
361,1,11,1456760722,1459349122,25000
4503,1,78,1456614454,1459202854,16630
10026,1,15,1666965014,1668567300,10000
13175,1,87,1666959331,1672146931,12819
13342,1,132,1666904198,1669586198,12000
7588,1,30,1666891598,1668315540,7500
21269.5,1,297,1666879100,1670572740,5000
31134,1,139,1666823352,1669418952,25000
10936.23,0.61621015,122,1666749171,1668567171,10000
2492,1,35,1666737248,1669874340,2000
21949,1,252,1666630686,1669226286,15000
2077,1,25,1666541130,1671728730,2000
6787.29,0.74106736,100,1666468770,1669179540,5000
10300,1,25,1666371775,1668967375,10000
808,1.27946283,30,1366873008,1368082608,700
1285,1,18,1366810266,1370750340,1250
270,1,12,1366136806,1368556006,250
565,1,27,1365458543,1366401600,500
465,1,15,1364848601,1366576601,360
1279,1,26,1364492996,1367084996,950
4223,1,60,1363027087,1366396687,4000
6184,1,31,1362743219,1366243140,6000
3477,1,75,1361583800,1364172200,3000
3736,1,102,1360769919,1362065919,3440
15958,1,48,1360696427,1362424427,15000
2486,1,51,1360540821,1362355221,2000
2025,1,47,1408561829,1411153829,2000
1500,1,39,1408223543,1410933540,1250
3271,1,59,1408064466,1411520466,3000
5710,1,85,1408039960,1410667140,5501
13799.32,0.6613551,191,1408033969,1413217969,12000
3625,1,28,1407973341,1410565341,3500
1671,1.27946283,36,1407849055,1410441055,1500
5095,1,24,1407791188,1410383188,5000
1731,1,27,1407527909,1411415909,1600
3020,1,40,1406753099,1409345099,2500
20257.470000000000,1,211,1406746555,1408424400,13000
2425,1,60,1406595468,1408409868,2300
1,1.27946283,1,1618760854,1621352854,36000
6151.44,1,70,1618522217,1621114217,20000
37,1.09285079,4,1617912691,1621368691,4000
17096,1.09285079,184,1617886198,1620305398,60000
2201.29,0.74106736,8,1617500662,1622684662,30000
300,1,2,1617146592,1619911392,25000
26,1.27946283,6,1617008851,1619600851,2000
751,1,22,1616693118,1621877118,20000
1,1.09285079,1,1616354189,1618946189,20000
26,1,2,1615935970,1621119970,5000
2056,1,15,1615484898,1618416060,300000
1,1.27946283,1,1615329793,1617275400,800
1,1,1,1554209784,1557093600,2000
746,1,11,1551842772,1557023172,7000
0,1,0,1551431634,1556612034,2500
176,1.27946283,7,1543069386,1545661386,1200
0,1,0,1530086620,1535270620,20000
0,1,0,1525135453,1526713140,5000
675,1,4,1525021098,1526850000,3500
6200,0.05953775,8,1516070014,1519094014,50000
55,0.6613551,3,1515198984,1519086984,6000
50,1,1,1514497843,1517073660,2000
0,1,0,1513280551,1518464551,3000
0,1,0,1508903879,1514091479,3500
6700,1,134,1676910134,1679498534,6000
10616,1,129,1676900393,1679488793,10000
561,1,8,1676681473,1677113473,500
4598,1,69,1676678938,1678925338,500
2619,0.6613551,68,1676678863,1681859263,2500
2240,1,49,1676660006,1677696806,300
545,1,9,1676590880,1679179280,500
1215,1,31,1676581491,1681185540,500
21569,1,496,1676562420,1678942740,11000
5363.29,0.74106736,85,1676495527,1678309927,950
7955,1,126,1676480955,1679069355,2500
2635,1,72,1676480620,1679069020,500
30028,1,70,1666368387,1668963987,30000
42757.990000000000,1,253,1666357205,1668175205,40000
33222,1,212,1666317287,1668548100,30000
17848,1.09285079,534,1666268204,1668863804,6500
27056,1.27946283,303,1666000196,1668718800,25000
60687.170000000000,0.14655326,103,1665907942,1668380400,55000
2448,1.27946283,72,1665736268,1668331868,1300
41816,1,162,1665535383,1667958183,35000
16741,1,89,1665497270,1668956870,10000
13336,1,146,1665493214,1668088814,10000
7020,1,19,1665440905,1670628505,7000
30012,1,75,1665437288,1669325288,30000
325,1,15,1359499606,1360515600,100
1826,1,24,1359494645,1362086645,1800
34358.970000000000,1,380,1359162915,1363047315,32000
72,1,14,1359135171,1361727171,60
36940,1,341,1358802187,1362776587,30000
2230,1,54,1357599903,1360191903,2200
20481,1,180,1355442425,1360540800,20000
55153.670000000000,1,1082,1355270615,1358380800,40000
11520,1,80,1354917625,1357509625,11500
15001,1,195,1354313960,1355609960,15000
29576.330000000000,1.27946283,616,1354215664,1356980464,6000
1825.66,1,33,1352839510,1355039940,1500
8134,1,114,1406213999,1407941999,7500
750,1.27946283,6,1406194407,1408786407,750
500,1.27946283,13,1405679231,1407666431,500
8610,1,65,1405551848,1408230248,8000
535,1.27946283,19,1405500920,1408092920,500
5311,1,62,1405447777,1408039777,3000
31276.77,1,456,1405357020,1408608000,15000
2204,1.27946283,83,1405248503,1408039860,2000
3577,1,58,1405193736,1407785736,2500
12200,1,121,1405123630,1407715630,12000
1900,0.6613551,66,1404992812,1407592740,1600
8322,1,116,1404784882,1407376800,8000
1.32,0.6613551,1,1615248996,1620429396,150000
21,1,2,1615223330,1620403730,18900
1,1,1,1614826913,1617224400,5000
153,1,7,1614432733,1617021133,18000
1,1,1,1614365599,1618249999,6100
11,1.09285079,2,1614230582,1616818982,10000
52,1,4,1614195813,1619376213,5000
906,1,11,1614086687,1616382000,5000
6630,0.25481732,49,1613830703,1616419103,127600
1,1.09285079,1,1613750914,1616339314,3000
7,1,3,1613618642,1616639042,30000
2,1,2,1613518423,1616538823,12000
0,1,0,1507861731,1511753331,6500
380,1.27946283,5,1507278345,1511215200,2200
7500,0.05953775,4,1492543692,1496863692,70000
0,1,0,1491537652,1494129600,1000
10,1,1,1489090419,1492542819,1250
100,0.75068143,1,1480005334,1483286340,100000
375,1,5,1479451867,1482047940,40000
2059,1.27946283,20,1478197512,1480793112,9500
0,1,0,1470193582,1471057200,3500
0,1.27946283,0,1464355072,1466420460,1500
0,1.27946283,0,1463848038,1469032038,300
510,1.27946283,26,1463403178,1465989060,375
7160.71,1,34,1676464612,1679053012,4790
778,1,45,1676464212,1677895200,500
924,1.09285079,23,1676458864,1677668464,900
8888,1,125,1676437901,1677647501,8000
15277,1,200,1676409412,1678997812,9250
16376.5,1,439,1676404642,1677812700,2000
10225,1,342,1676402289,1678216689,2000
5256,1,139,1676390529,1677265200,2000
573,1,36,1676389822,1679020200,300
14510,1,158,1676383029,1677819600,1500
10511,1,138,1676379301,1678967701,6000
1890,1,51,1676352015,1678940415,1000
12051,1,125,1665431735,1668027335,12000
20698,1,171,1665410519,1667847600,2500
64030,1,157,1665367440,1668412740,50000
25045,1.27946283,243,1664992167,1667670567,24000
57855,1,164,1664984857,1668499140,55555
5030.62,0.74106736,74,1664917072,1667509072,5000
14622,1,192,1664899402,1667491402,10000
2415,1,70,1664892623,1667484623,222
3167,1,34,1664891684,1667483684,1000
7797,1,129,1664845207,1666573207,1000
34371.68,1,233,1664798001,1667390001,32000
21318.690000000000,1,96,1664593862,1667185862,20000
3575,1,75,1352742024,1355334024,3500
670,1.27946283,9,1352305449,1353719520,500
3211,1,60,1352302396,1354894396,3100
2042,1,41,1351541708,1353733140,1800
7402,1,35,1351174829,1353770429,7000
26131,1,626,1351154786,1353746786,20000
52904,1,113,1351134105,1353729705,50000
18485,1,118,1350928851,1353524451,16800
11822,1,213,1350446173,1353041773,7500
14426,1,60,1349126912,1351718912,13750
3895.25,1,92,1347465962,1349280362,3750
3850,1,89,1347391117,1349089200,3500
4543,1,81,1404486542,1407078542,4000
1508,1,58,1404401856,1407081600,1250
7207,1,102,1403288025,1405880025,7000
15280,1,221,1403209809,1405659600,12000
2200,1,26,1403116009,1406140009,1500
3514,1,69,1403009613,1408075200,1000
6604,0.61621015,56,1402907807,1405499807,6000
1175,1,25,1402596667,1405188667,1000
25605,0.6613551,180,1402584483,1405176483,25000
5125,1,43,1402500482,1405092482,4200
5106,1,28,1402333690,1404925690,4300
5335.11,1,61,1402330220,1404922220,5000
1,1.27946283,1,1613506211,1615666211,24000
367,1,11,1613416528,1616004928,40000
276,1.09285079,6,1613398745,1615987145,30000
55,0.25481732,2,1613228016,1617112416,300000
5178.8,0.05953775,9,1613070034,1615662034,130800
618.8,0.05953775,2,1613057675,1618238075,35000
191.32,0.6613551,6,1613037644,1618218044,25000
331,1,6,1612971538,1615563538,10000
1.29,0.74106736,1,1612579618,1617760018,150000
2052,1,6,1612328101,1616125500,50000
21.32,0.6613551,5,1612247198,1615440600,7500
7428,1,29,1612191607,1614783607,50000
410,1.27946283,9,1462966838,1466854838,600
0,1,0,1461600293,1464678000,5000
0,1,0,1461079527,1463148000,45000
50,1,1,1459890515,1460928600,200
100,1,1,1457821636,1463002036,50000
0,1,0,1455427211,1458879611,10000
1187,1,25,1455034471,1460214871,3500
998,1,19,1454378688,1456970688,15000
0,1,0,1453496179,1458676579,5000
0,1,0,1451175130,1456359130,9000
310,1,4,1449346595,1451420195,3610
4394,1,37,1448994690,1453957140,20000
9504,1,160,1676333708,1677884400,500
7701,1,228,1676308800,1677904200,1000
2361,1,36,1676153261,1680037661,1500
126,1,5,1676146856,1681327256,100
508,1,18,1676145608,1677646800,300
1522,1,23,1676139649,1677608449,500
663,1,26,1676132431,1677646740,500
3016,1,11,1676072686,1681253086,3000
3317.66,1,70,1676013524,1677827924,3000
4565,1,109,1676008162,1677909540,500
1900,1.27946283,41,1675926863,1678518863,1500
3649,1.27946283,104,1675821808,1678413808,500
31951,1.27946283,316,1664553703,1667145703,30000
7794,1.09285079,109,1664545661,1668380340,6500
6485,1,44,1664366454,1667390454,5500
30386,1.27946283,260,1664362820,1666954820,25000
1992,1.27946283,44,1664003119,1667160000,1000
10063,1,249,1663941113,1666583940,10000
27010,1,174,1663930915,1666522915,25000
25425,1,77,1663800558,1668988158,25000
21692,1.27946283,290,1663768522,1666119960,10000
5416,1.27946283,129,1663749979,1666341979,3000
3676,1,30,1663687698,1665415698,3000
7260,1,76,1663672040,1666288980,5000
477,1,20,1346814400,1349063940,400
12037,1,208,1346684846,1349190000,9000
3552,1,44,1346299265,1351483265,3500
6919.74,1,234,1346245355,1348405355,5580
47450.450000000000,1,1110,1344983189,1347575189,40000
2445,1,32,1344562356,1346561940,2100
532,1,21,1344462757,1345435140,500
53739.660000000000,1,802,1344351722,1347289200,50000
10266,1,176,1343052288,1345676400,10000
4472.1,1,67,1342574434,1345166434,2500
2022,1,27,1341529115,1344121115,1500
13589,1,132,1341518037,1345406037,10000
9472,1,92,1402329063,1404921063,5000
1235,0.74106736,15,1402075931,1407259931,1000
5050,1,99,1401687130,1403416800,5000
12823,1,247,1401645249,1403805249,12000
950,1,27,1401323849,1403915849,900
2550,1,19,1401131512,1403723512,2500
7017,1,95,1400627137,1403219137,5000
5676,1,34,1400538351,1401575151,3000
20451,1,319,1400458152,1405642080,18888
6185,1,63,1400275201,1402867201,6000
3297.3,1,55,1400126620,1402718620,3000
5069,1,88,1399876240,1402844340,5000
2811,1,10,1612119052,1614711052,20000
1011.29,0.74106736,3,1612034359,1617214759,27000
4101,1,46,1611884396,1614476396,35000
1883.71,0.09771118,5,1611734117,1614326117,225000
360,0.12780712,2,1611240258,1613832258,4940069
2,1.27946283,2,1611200708,1613792708,10000
1,1.09285079,1,1611187012,1613779012,22000
452,1.27946283,17,1611172680,1613764680,2000
18.8,0.05953775,1,1611006912,1612734912,300000
14,1,2,1611005317,1616144400,10000
10478.710000000000,0.09771118,21,1610950634,1616134634,4000000
357,1.09285079,23,1610830798,1613422798,20000
280,1.27946283,8,1447789082,1451677082,3000
1,1,1,1446841693,1450036800,1000
0,1.09285079,0,1445107477,1448737380,620
130,1.09285079,2,1441820232,1444066632,2000
625,1,12,1439223472,1444407472,13500
0,1,0,1438968906,1442764800,30000
60,1.27946283,2,1436827204,1440950400,9500
0,1.27946283,0,1435146910,1438257360,60000
0,1,0,1435087578,1440271578,100000
0,1,0,1435022488,1439342488,6000
510,1.27946283,2,1433955577,1436482800,3500
90,1,3,1432780204,1435372204,3500
1079,1,81,1675788163,1676911363,250
2097,1,66,1675780546,1677249346,500
26449,1,205,1675779057,1678371057,2500
16807,1,471,1675774857,1677207600,10000
623,1.09285079,15,1675767434,1676964540,500
1289,1,40,1675749808,1676441008,200
7847,1,143,1675734531,1677030531,5000
306722,1,3799,1675710003,1677196800,30000
3307,1,101,1675707356,1677639600,500
30389,1,155,1675699203,1677902400,1000
894,1,27,1675697467,1677258900,500
2257.29,0.74106736,54,1675685218,1677653940,650
44616,1,140,1663521031,1667844631,40000
15439,1,55,1663280195,1666396800,14560
15282,1.27946283,540,1663254973,1666978200,1700
1978,1,14,1663021008,1665613008,1200
4393,1,63,1662829604,1665248804,1000
11470,1,108,1662807504,1665457200,10000
22997,1.27946283,299,1662710677,1667692740,22000
41280,1,171,1662641103,1665233103,40000
20050,1,90,1662577278,1665169278,20000
9143.200000000000,1,99,1662574086,1665166086,8000
20838.32,0.6613551,137,1662410053,1665002053,20000
37409,1,150,1662358444,1667542444,35000
2632,1,17,1341509412,1344533412,2600
9028,1,35,1341389964,1343549964,8000
4035,1,64,1341345561,1343937561,4000
25385,1,95,1341149466,1343827866,25000
6221.54,1,227,1340996178,1342828800,6000
45452.290000000000,1,1779,1340640040,1343232040,15000
733,1,16,1340125146,1342717146,700
13640.5,1,180,1339939098,1342531098,10000
1001,1,44,1339720630,1341698400,620
4030,1,73,1339043436,1340847000,3500
4890,1,81,1338563489,1341155489,4000
82342,1,462,1338302664,1343486664,75000
3300,1,76,1399561687,1402153687,1500
10901,1.27946283,186,1399547030,1403435030,10000
9315.220000000000,1,165,1399405407,1402106400,7000
10562,1,173,1399394340,1401986340,10000
5000,1,64,1399389851,1401981851,5000
1535,1,25,1399325631,1401917631,1500
10414.35,1,219,1399252738,1401512340,4000
2510,1,13,1399217538,1401044400,2500
1615,1,29,1399076373,1401667320,1500
16205,1,167,1399032896,1401624896,13000
2802,1,62,1398942590,1404126590,2500
6566.55,1,79,1398647828,1401343200,6000
1,1.09285079,1,1610721236,1613313236,100000
228.8,0.05953775,4,1610595820,1615669200,130000
1,1,1,1610566708,1613973540,5000
1689,1,28,1610450997,1613042997,47300
33,1.09285079,3,1610377447,1614265447,19500
4609,0.00678513,4,1610370822,1612962822,100000
11,1,2,1610301620,1612893620,35900
1,1.09285079,1,1610048663,1612541100,600
254,1,7,1609362017,1614452340,53500
1550,1,12,1609206089,1614315540,40000
5284,1,38,1609014986,1614198986,20000
2,1,2,1608930461,1614114461,10000
101,1,2,1432162383,1435708800,500
300,1,3,1430669317,1433261317,1750
180,1,4,1430215229,1432807229,5000
0,1,0,1428977617,1431759540,500
0,1.27946283,0,1428756784,1433061720,3500
0,1,0,1427406542,1429998542,3000
50,1,1,1423700315,1426720715,25000
0,1,0,1422471335,1426355735,10000
0,1,0,1422240253,1424832253,1090
1,1,1,1421339642,1423008180,3000
0,1,0,1420257525,1424145525,25000
200,1,5,1417540828,1420505940,1000
8144,1,97,1675450662,1677265200,5000
2112,1,47,1675430118,1678022118,325
46863,1,251,1675270689,1677646740,10000
17415,1,408,1675268539,1676689200,1500
5108,1,78,1675266109,1676821309,500
9108,1,133,1675249829,1677646740,7000
814,1.27946283,15,1675242385,1677834385,500
17890.170000000000,0.14655326,55,1675232157,1677765120,15000
336,1,19,1675229623,1677657540,250
697,1,49,1675195207,1676602800,300
2854.32,0.6613551,35,1675192180,1676505600,500
1026,1,22,1675174726,1677697200,1000
14447,1,206,1661954053,1664510340,5000
3079,1.09285079,40,1661944655,1664562600,2500
7746,1,82,1661795906,1664600340,7500
40501.290000000000,0.74106736,200,1661613444,1664679600,39100
4943,1.09285079,74,1661609899,1664128800,4000
12418,1,76,1661507070,1666691070,10000
11199,1,153,1661400014,1663992014,10000
13809.32,0.6613551,43,1660970202,1663389402,13500
27568,1.27946283,443,1660840811,1663353240,8000
18002,1,134,1660750798,1664580000,10000
10364,1,114,1660700390,1665020390,10000
158,1,6,1660587641,1663726920,150
69001.5,1,1441,1338271949,1341014400,50000
4100,1,55,1337631439,1340223439,4000
5120,1,131,1336788060,1339466460,5000
5641,1,138,1336423857,1341578100,5000
1275,1,20,1336174502,1336618800,500
1305,1,47,1336080932,1338672932,1000
506,1,9,1335222460,1336348800,500
325,1,14,1334745256,1335844740,300
657,1,22,1334701549,1335997549,450
937,1,27,1334625976,1335489976,700
3310,1,73,1334620355,1338436740,3000
3013,1,29,1334375359,1336967359,600
4625,1,63,1398378363,1400970363,4000
2481,1,60,1398218610,1400033010,2400
5440,1,106,1398117106,1400709106,5000
5177,1,69,1397958052,1401846052,5000
550,1,5,1397781079,1401669079,500
46923,1,623,1397689273,1400713273,35000
6335.2,1,55,1397615683,1400207683,6000
2166,1,42,1397610940,1400274120,1500
510,0.74106736,21,1397607840,1399672560,500
510,1,13,1397601098,1399334400,500
2411,1,30,1397592178,1399406578,2000
585,0.74106736,13,1397527786,1400212800,500
106,1,3,1608659064,1611370020,158562
2,1,2,1608567794,1611159794,35000
2010,1,17,1608447049,1611125449,12100
1112,1,6,1607710648,1610737200,30000
72,1,8,1607218055,1612402055,15000
1,1,1,1607030214,1612214214,20000
2,1.09285079,2,1606995283,1610229540,39500
1013,1.09285079,5,1606937621,1612121621,100000
124,1,8,1606930784,1609522784,1000
2,1,2,1606846975,1612030975,1200
1652040,0.00678513,120,1606838416,1610294416,5000000
2,1.09285079,2,1606686590,1611870590,28800
0,1,0,1417063756,1419655756,5500
490,1.27946283,8,1416356552,1419812552,6000
0,1.27946283,0,1416168061,1420999200,2500
2165,1,38,1415959063,1418878740,80000
0,1,0,1410817789,1413663840,7000
115,1,3,1409510009,1412102009,3150
0,1.27946283,0,1409409985,1412001985,1500
40,1.27946283,1,1406890823,1409526000,5000
6,1.27946283,2,1405971963,1407798000,2000
376,1,11,1405454876,1408046876,6000
325,1,5,1404787200,1408675200,10000
0,1,0,1403981049,1406852160,4500
1164,1,47,1675173613,1676642413,500
1682.32,0.6613551,21,1675171249,1676595600,500
2341,1,31,1675040407,1677646740,2000
942,1.27946283,78,1674939597,1677358797,100
10005,1,130,1674923608,1676392408,10000
7341.42,0.61621015,143,1674916065,1676865600,800
20068.710000000000,0.09771118,48,1674728873,1677752873,20000
12223,1,152,1674661319,1677949200,10000
13645.290000000000,0.74106736,178,1674577260,1677169260,1000
1825,1,22,1674565311,1679749311,1500
2410,1,116,1674557139,1677149139,800
4945,1,144,1674519418,1676333818,500
10330,1,84,1660576526,1665760526,10000
10238.300000000000,1,112,1660071588,1662663588,3000
35357.190000000000,1,283,1659896709,1665080709,30000
40000.790000000000,0.74106736,78,1659797049,1662475449,40000
10594,1.09285079,418,1659722414,1661112000,6000
2856,1.27946283,85,1659686357,1662278357,2500
115126,1.27946283,522,1659524454,1662116454,100000
1506,1,10,1659474115,1663261200,1500
26720,1,96,1659197872,1661789872,22300
1531.69,1,76,1658947576,1661539576,850
40580.5,1,466,1658856791,1662091140,35000
140908.620000000000,0.09771118,162,1658506479,1660859940,55000
1207.23,1,31,1334184140,1336776140,475
13310,1,183,1334100047,1339284047,12500
928.01,1,42,1334012118,1336604118,737
1226,1,27,1333938506,1336530506,1000
4063.07,1,105,1333927120,1336777200,3750
9000,1,100,1333639718,1335139500,7500
15075.66,1,339,1333395419,1335987419,11000
3788.66,1,88,1333369512,1335848340,3500
2671.66,1,94,1333123579,1334765179,1600
5915,1,96,1333099378,1338283378,5000
10445,1,177,1332356995,1334577600,6000
2218,1,81,1332268972,1334178000,2000
6327,1,109,1397499536,1399313936,6000
3822.33,1,81,1396974355,1400862355,3800
7600,1,24,1396902154,1400790154,7500
13035.01,1,61,1396736789,1399328789,13000
5965,1,148,1396709726,1399301726,5500
5636,1.27946283,112,1396646632,1401310800,4000
1000,1,13,1396471508,1399063508,1000
5982.53,1,23,1396452889,1399044889,5000
14922.5,1,62,1396394248,1398381448,14000
754,1.27946283,45,1396390795,1398380400,500
3615,1,65,1396363459,1398955459,1800
6100,1,59,1396284415,1399740415,5000
2000,1,1,1403898297,1407095097,17500
50,1,1,1403708407,1406825940,1500
350,1,6,1402891280,1408075140,6500
910,1,15,1402888192,1405480192,10000
0,1,0,1402192661,1404802740,8000
755,1,10,1402171495,1406862000,5000
30,1.27946283,1,1401746871,1405112400,5000
103,1,2,1401213515,1403805515,3000
305,1,6,1400295940,1405479940,250000
85343,1.27946283,1561,1397465336,1400057336,200000
777,1,3,1606660415,1611844415,77250
2,0.75068143,1,1606541357,1610429357,10000
504,1.27946283,11,1606405543,1610293543,64176
1415.5,0.75068143,45,1606357625,1608949625,7500
1,1.27946283,1,1606297799,1611481799,25000
1,1,1,1606167965,1608759965,1365
44,1,5,1606163707,1611347707,25000
1284,1.13944012,6,1606148491,1611332491,550000
21,1,2,1605889527,1611073527,60000
1,1,1,1605854950,1611038950,14000000
2,1.09285079,2,1605703650,1609023600,300000
26870,1.09285079,160,1605621965,1610805965,50000
